id_study	system	strata	habitat	cat	tax_resp_class	l.n.c	l.p.c	l.int.c	Date_entry	author	pubyear	citation	publication	pubvol	pages	hab_descrip	location	latitud	longitud	elev	n_avail	n_total	p_avail	p_total	c_total	pH	light	temp	precip	npp	npp_typ	ab	ab_unit	study_typ	cons_man	HA	fert	fdchlg_man	num_nut_tmnt	num_nut	duration	fert_area	cons_area	vol	fert_unit	p_rate	n_rate	meta_source	note_study
JJE055	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.736443986	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	87.14285714	114.2857143	NA	0.838709677	NA	NA	NA	24	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Premonsoon; station H
JJE056	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.326550941	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	91.42857143	112.8571429	NA	0.741935484	NA	NA	NA	22.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Premonsoon; station M
JJE057	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.558394041	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	65	92.14285714	NA	0.225806452	NA	NA	NA	22	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Premonsoon; station D
JJE058	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.230806424	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	152.8571429	160.7142857	NA	1.516129032	NA	NA	NA	27.4	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Monsoon; station H
JJE059	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.335013447	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	92.14285714	136.4285714	NA	1.387096774	NA	NA	NA	27.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Monsoon; station M
JJE060	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	1.564076645	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	64.28571429	97.14285714	NA	0.193548387	NA	NA	NA	25.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Monsoon; station D
JJE061	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.272378654	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	36.42857143	67.85714286	NA	1.129032258	NA	NA	NA	28.6	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Postmonsoon; station H
JJE062	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.587267319	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	54.28571429	88.57142857	NA	0.870967742	NA	NA	NA	26.3	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Postmonsoon; station M
JJE063	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.94419952	20060406	An	2003	J Environ Sci Health A 38:867–883	J Environ Sci Health A	38	867–883	NA	Taechung Reservoir	36.83	127.83	NA	61.42857143	91.42857143	NA	0.387096774	NA	NA	NA	27	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	5	NA	NA	10	NA	NA	NA	NA	Postmonsoon; station D
JJE064	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.663294578	0.162517145	2.049587407	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	1.642857143	61.42857143	NA	2.032258065	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	AMTD 431
JJE065	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.489545494	-0.171851219	1.359622681	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	1.290322581	27.41935484	NA	2.129032258	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	AMTD 382
JJE066	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.424880606	-0.390871574	1.457244715	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	0.677419355	28.38709677	NA	2.129032258	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	AMTD 320
JJE067	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.958844129	0.04255773	1.827345197	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	0.258064516	28.70967742	NA	2.258064516	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	AMTD 274
JJE068	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	1.214443916	0.14660621	2.004321509	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	0.967741935	25.48387097	NA	2	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	AMTD 227
JJE069	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.924262893	0.076964221	1.593311572	20060407	Baker&&	2000	Regul. Rivers: Res. Mgmt. 16: 327-344	Regul Rivers	16	327-344	NA	River Murray	-34.92	138.6	NA	0.193548387	41.93548387	NA	4.225806452	NA	NA	120	25	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	5	NA	NA	NA	microM	100	100	NA	Lagoon
JJE070	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.132791474	0.095847959	-0.005934736	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Aug; st 1 - chem data are overall averages for each station
JJE071	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.243622083	-0.071458964	0.80709144	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Aug; st 3 - chem data are overall averages
JJE072	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.296265816	0.098440073	1.143563677	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Aug; st 4 - chem data are overall averages
JJE073	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.094857793	0.243823757	0.431653184	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept; st 1 - chem data are overall averages
JJE074	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.405465108	0.209720531	0.405465108	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept st 3 - chem data are overall averages
JJE075	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.492476485	1.128465252	1.003302109	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept st 4 - chem data are overall averages
JJE076	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.021053409	0.271933715	0.290282854	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Oct St1 - chem data are overall averages
JJE077	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.196710294	0.434038481	0.345745873	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Oct St3 - chem data are overall averages
JJE078	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.229574442	0.770705415	1.054649165	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Oct St4 - chem data are overall averages
JJE079	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.320668571	0.459997987	0.492968006	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	May St1 - chem data are overall averages
JJE080	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.018809332	0.62237811	0.608955089	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	May St3 - chem data are overall averages
JJE081	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.109562203	0.642350287	0.644828603	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	May St4 - chem data are overall averages
JJE082	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.336472237	-0.385662481	-0.590074995	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	July St 1 - chem data are overall averages
JJE083	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.154592864	0.398214947	-0.009331327	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	July St 3 - chem data are overall averages
JJE084	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.115959881	0.056752817	0.032318791	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	July St 4 - chem data are overall averages
JJE085	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.475626887	-0.322550898	-0.230177578	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	24.92857143	NA	1.077419355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept St 1 - chem data are overall averages
JJE086	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.119188517	-0.025642431	-0.135341348	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	11.71428571	NA	0.858064516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept St 3 - chem data are overall averages
JJE087	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.141078598	-0.152468594	-0.200670695	20060410	Buckaveckas&&	2002	Hydrobiologia 481: 19–31	Hydrobiologia	481	19–31	NA	Herrington Reservoir	37.78	-84.72	NA	12	NA	0.901612903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	10	microM	1.29	21.4	NA	Sept St 4 - chem data are overall averages
JJE088	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.744440475	-0.171850257	3.258188547	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-5	0.3	NA	0.02	NA	NA	8.7	490	21	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	0.9	microM	2	32	NA	EPILIMNION - NO3 and SRP data indicate data at detection limit
JJE089	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.677398824	-0.169899037	2.200795635	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-15.5	0.3	NA	0.02	NA	NA	8.5	130	12	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	0.9	microM	2	32	NA	METALIMNION - NO3 and SRP data indicate data at detection limit
JJE090	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.233874994	-0.12966365	0.719812734	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-19	0.3	NA	0.09	NA	NA	8.1	14	10	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	0.9	microM	2	32	NA	HYPOLIMNION - NO3 data indicate data at detection limit
JJE091	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.569387969	0.26240286	1.710977792	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-5	0.3	NA	0.113333333	NA	NA	8.7	490	21	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.9	microM	2	32	NA	EPILIMNION - NO3 and SRP data indicate data at detection limit
JJE092	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.443237595	0.019206553	0.683549899	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-15.5	0.3	NA	0.148333333	NA	NA	8.5	130	12	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.9	microM	2	32	NA	METALIMNION - NO3 and SRP data indicate data at detection limit
JJE093	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.114422678	-0.1571196	0.075859087	20060413	Camacho&&	2003	J Plankton Res 25: 397-404	J Plankton Res	25	397-404	NA	El Tejo Lake	39.98	1.86	-19	0.3	NA	0.183333333	NA	NA	8.1	14	10	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.9	microM	2	32	NA	HYPOLIMNION - NO3 data indicate data at detection limit
JJE103	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOPROD	-0.538996501	-0.538996501	0.27720608	20060413	Jarvenin&&	1999	Hydrobiologia 407: 81–88	Hydrobiologia	407	81–88	NA	Lake Tanganyika	-8.501	30	NA	NA	NA	NA	NA	NA	NA	211	29	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	3	3	2	NA	NA	0.02	microM	0.8	12.5	NA	30-Apr
JJE104	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOPROD	-0.931543791	-0.451954532	0.662390997	20060413	Jarvenin&&	1999	Hydrobiologia 407: 81–88	Hydrobiologia	407	81–88	NA	Lake Tanganyika	-8.536	30	NA	NA	NA	NA	NA	NA	NA	211	29	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	3	3	2	NA	NA	0.02	microM	0.8	12.5	NA	1-May
JJE105	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOPROD	-0.767284274	-0.133504352	0.344088974	20060413	Jarvenin&&	1999	Hydrobiologia 407: 81–88	Hydrobiologia	407	81–88	NA	Lake Tanganyika	-6.11	30	NA	NA	NA	NA	NA	NA	NA	510	29	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	3	3	2	NA	NA	0.02	microM	0.8	12.5	NA	3-May
JJE106	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOPROD	0.183925597	0.134732764	0.81093247	20060415	Jarvenin&&	1998	Can J Fish Aquat Sci 55: 2562–2571	Can J Fish Aquat Sci	55	2562–2571	NA	Lake Mekkojärvi in	61.22	25.05	-1	0.86	37.4	0.04	0.44	NA	5.8	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	5	NA	NA	0.02	microM	1.6	25	NA	before fish - average across multiple expts
JJE107	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOPROD	0.549364629	-0.133530047	1.272967183	20060415	Jarvenin&&	1998	Can J Fish Aquat Sci 55: 2562–2571	Can J Fish Aquat Sci	55	2562–2571	NA	Lake Mekkojärvi in	61.22	25.05	-1	0.86	37.4	0.04	0.44	NA	5.8	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	5	NA	NA	0.02	microM	1.6	25	NA	after fish - average across multiple expts
JJE108	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	1.734646155	0.133599846	1.830730903	20060415	Jellison&&	2001	Hydrobiologia 466: 1–12	Hydrobiologia	466	1–12	NA	Mono Lake	38	-119	NA	1.2	NA	NA	NA	NA	10	275	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	4	microM	10	20	NA	Jul-97
JJE109	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0	2.099244169	2.2782924	20060415	Holland&&	2004	Ecological Indicators 4: 149–159	Ecological Indicators	4	149–159	NA	Derwent River	-42.733	147.2	NA	NA	NA	NA	NA	NA	NA	120	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	7	NA	NA	0.375	microM	10	100	NA	Australia
JJE110	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.344847134	0	0.38570077	20060507	Marchi&&	2006	Lake and Reservoir Management 22: 33-43	Lake Reservoir Manag	22	33-43	NA	Lake Merced North	37.72	-122.48	NA	70.9	394	0.154	0.81	NA	8.7	100	16	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3	NA	NA	0.4	microM	0.97	21.4	NA	NA
JJE111	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.763379255	0.017891505	1.110755619	20060507	Marchi&&	2006	Lake and Reservoir Management 22: 33-43	Lake Reservoir Manag	22	33-43	NA	Lake Merced South	37.72	-122.48	NA	0.349	175	0	7.35	NA	8.1	100	16.1	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3	NA	NA	0.4	microM	0.97	21.4	NA	NA
JJE112	FRESHWATER	PELAGIC	STREAM	STREAM	BIOMASS	0.029408162	0.565986746	0.744061936	20060507	Mitrovic&&	2001	Internat. Rev. Hydrobiol. 86: 285–298	Internat Rev Hydrobiol	86	285–298	NA	Sackwell Reach	-33.5	150.88	NA	1.43	NA	0.452	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	1.25	microM	3.22	35.7	NA	Australia
JJE113	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.239233161	0	1.043049172	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Skarlen	57.12	NA	NA	2.64	NA	0.2	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE114	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.076370724	0.79850578	1.049820527	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Skarlen	57.12	NA	NA	3.16	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE115	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.103541759	0.535959729	0.852479276	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Skarshult	57.12	NA	NA	4.78	NA	0.26	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE116	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.083382309	-0.139773317	-0.30228396	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Skarshult	57.12	NA	NA	5.78	NA	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE117	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.533294211	0.127834469	0.737594966	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Frajen	57.12	NA	NA	2	NA	0.19	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE118	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.420503122	-0.228849675	1.784153264	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Imboassica	-22.35	44.3	NA	1.36	NA	0.07	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE119	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.980843229	0.287687663	2.813422345	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Cabiunas	-22.35	44.3	NA	1.36	NA	0.1	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE120	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.424441984	0.077385384	0.424441984	20060507	Palsson&&	2004	J Plankt Res 26 : 1005–1014	J Plankton Res	NA	1005–1014	NA	Comprida	-22.35	44.3	NA	5.06	NA	0.42	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.23	140	NA	NA
JJE121	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	1.183770097	0.034938051	1.053149915	20060514	Dzialowski&&	2005	J Plankt Res 27: 587–595	J Plankton Res	27	587–595	NA	Afton	37.6	-97.61666667	NA	9.4	55	1.8	3.3	NA	8.8	200	22	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	1	microM	6.5	57	NA	fall
JJE122	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.183922838	-0.061875404	0.916290732	20060514	Dzialowski&&	2005	J Plankt Res 27: 587–595	J Plankton Res	27	587–595	NA	Afton	37.6	-97.61666667	NA	9.4	55	1.8	3.3	NA	8.8	200	22	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	1	microM	6.5	57	NA	spring
JJE123	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.368603515	0.028170877	0.684538806	20060514	Dzialowski&&	2005	J Plankt Res 27: 587–595	J Plankton Res	27	587–595	NA	Bronson	37.88333333	-95.61666667	NA	6	45.3	0.2	0.8	NA	8.6	200	23	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	8	NA	NA	1	microM	6.5	57	NA	fall
