Date_entry,ID_study,author,pubyear,citation,publication,pubvol,pagestart,pageend,system,strata,habitat,hab_descrip,location,latitud,longitud,elev,n_avail,n_total,p_avail,p_total,c_total,pH,light,temp,precip,npp,npp_typ,ab,ab_unit,study_typ,cons_man,HA,fert,fdchlg_man,num_nut_tmnt,num_nut,duration,fert_area,cons_area,vol,meta_source,note_study
20060519,HLH581,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,North Kowai,-43.5,172.2,.,0.5,.,0.041935484,.,.,.,.,6.8,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH582,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Timber,-44.5,170.5,.,1.171428571,.,0.041935484,.,.,.,.,8.5,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH583,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Woolshed,-43.75,172.35,.,7.235714286,.,0.051612903,.,.,.,.,8.5,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH584,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Victoria,-42.3,172.5,.,1.064285714,.,0.035483871,.,.,.,.,8.8,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH585,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Granity,-42.2,171.5,.,15.60714286,.,0.061290323,.,.,.,.,17.1,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH586,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Sams,-42.7,171.75,.,1.221428571,.,0.067741935,.,.,.,.,9.9,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH587,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Rough,-42.3,172.5,.,2.035714286,.,0.035483871,.,.,.,.,7.3,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH588,Francoeur&&,1999,J N Am Benth Soc 18:242-260,J N Am Benth Soc,18,242,260,freshwater,benthic,stream,.,Slaty,-42.2,171.5,.,1.992857143,.,0.051612903,.,.,.,.,9.2,.,.,.,.,.,field,none,.,1,1,2,2,17,.,.,.,Francouer 2001,.
20060519,HLH589,Hepinstall&Fuller,1994,Arch Hydrobiol 131:161-173,Arch Hydrobiol,131,161,173,freshwater,benthic,stream,.,Bradley Brrok - Hamilton - New york,43.7,-75.5,.,17.85714286,.,0.332258065,.,.,.,416,.,.,.,.,.,.,field,none,.,1,1,3,3,.,.,.,.,Francouer 2001,.
20060519,HLH590,Hepinstall&Fuller,1994,Arch Hydrobiol 131:161-173,Arch Hydrobiol,131,161,173,freshwater,benthic,stream,.,Bradley Brrok - Hamilton - New york,43.7,-75.5,.,17.85714286,.,0.332258065,.,.,.,416,.,.,.,.,.,.,field,none,.,1,1,3,3,.,.,.,.,Francouer 2001,.
20060519,HLH591,Hepinstall&Fuller,1994,Arch Hydrobiol 131:161-173,Arch Hydrobiol,131,161,173,freshwater,benthic,stream,.,Bradley Brrok - Hamilton - New york,43.7,-75.5,.,42.85714286,.,0.332258065,.,.,.,416,.,.,.,.,.,.,field,none,.,1,1,3,3,.,.,.,.,Francouer 2001,.
20060522,HLH592,Mosisch&&,1999,Aquatic Bot 64:167-177,Aquatic Bot,64,167,177,freshwater,benthic,stream,.,.,-26.82,152.75,520,5.571428571,8.285714286,0.032258065,0.35483871,.,5.9,.,.,.,.,.,.,.,field,none,.,1,1,3,3,49,0.1431,.,.,Francouer 2001,.
20060522,HLH593,Hill&Knight,1988,J Phycol 24:125-132,J Phycol,24,125,132,freshwater,benthic,stream,.,.,39.75,-123.66,.,0.850714286,.,1.348709677,.,.,.,189.8148148,18,.,.,.,.,.,field,none,.,1,1,2,2,31,.,.,.,Bothwell 1996,.
20060522,HLH594,Hill&Knight,1988,J Phycol 24:125-132,J Phycol,24,125,132,freshwater,benthic,stream,.,.,39.75,-123.66,.,0.73,.,0.789354839,.,.,.,57.87037037,16.5,.,.,.,.,.,field,none,.,1,1,2,2,31,.,.,.,Bothwell 1996,.
20060522,HLH595,Pringle&Bowers,1984,Can J Fish Aquat Sci 41:1247-1251,Can J Fish Aquat Sci,41,1247,1251,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,4.857142857,.,0.129032258,.,.,.,.,10,.,.,.,.,.,field,none,.,1,1,2,2,42,.,.,.,Bothwell 1996,.
20060522,HLH596,Pringle,1987,Can J Fish Aquat Sci 44:619-629,Can J Fish Aquat Sci,44,619,629,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,2.95,.,0.08,0.26,.,.,.,10.1,.,.,.,.,.,field,none,.,1,1,1,2,21,.,.,.,Bothwell 1996,.
20060522,HLH597,Pringle,1987,Can J Fish Aquat Sci 44:619-629,Can J Fish Aquat Sci,44,619,629,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,3.65,.,0.08,0.39,.,.,.,11.5,.,.,.,.,.,field,none,.,1,1,1,2,19,.,.,.,Bothwell 1996,.
20060522,HLH598,Pringle,1987,Can J Fish Aquat Sci 44:619-629,Can J Fish Aquat Sci,44,619,629,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,3.25,.,0.08,0.36,.,.,.,10.3,.,.,.,.,.,field,none,.,1,1,2,2,21,.,.,.,Bothwell 1996,.
20060522,HLH599,Pringle,1990,Ecology 71:905-920,Ecology,71,905,920,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,2.95,.,0.08,0.26,.,.,.,10.1,.,.,.,.,.,field,none,.,1,1,1,2,21,.,.,.,Bothwell 1996,.
20060522,HLH600,Pringle,1990,Ecology 71:905-920,Ecology,71,905,920,freshwater,benthic,stream,.,Carp Creek - Cheboygan County - MI,45.55,-84.67,.,3.65,.,0.08,0.39,.,.,.,11.5,.,.,.,.,.,field,none,.,1,1,1,2,19,.,.,.,Bothwell 1996,.
20060523,HLH601,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,4.8,.,0.17,.,.,.,.,5,.,.,.,.,.,field,none,.,1,1,2,2,51,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH602,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,1.02,.,0.6,.,.,.,.,17,.,.,.,.,.,field,none,.,1,1,2,2,42,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH603,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,22.12,.,1.62,.,.,.,.,12,.,.,.,.,.,field,none,.,1,1,2,2,46,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH604,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,18.35,.,0.55,.,.,.,.,4.5,.,.,.,.,.,field,none,.,1,1,2,2,58,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH605,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,21.2,.,0.66,.,.,.,.,6.5,.,.,.,.,.,field,none,.,1,1,2,2,49,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH606,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,2,.,0.22,.,.,.,.,19,.,.,.,.,.,field,none,.,1,1,2,2,37,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH607,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,12.9,.,1.49,.,.,.,.,8,.,.,.,.,.,field,none,.,1,1,2,3,42,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH608,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,15.4,.,1.19,.,.,.,.,5,.,.,.,.,.,field,none,.,1,1,2,3,56,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH609,Hillebrand,1999,PhD thesis univ. Kiel,PhD thesis univ Kiel,.,.,.,marine,benthic,coastal hard bottom,rock,Kiel,54.3,10,-0.5,.,.,.,.,.,.,.,11,.,.,.,.,.,field,none,.,1,1,2,3,42,.,.,.,Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b,.
20060523,HLH610,Stevenson&&,1991,J Phycol 27:59-69,J Phycol,27,59,69,freshwater,benthic,stream,.,Harts Run - Bernheim Forest - kentucky,.,.,.,0.4,.,0.119354839,.,.,.,.,30.1,.,.,.,.,.,field,none,.,1,1,2,3,30,0.75,.,.,Bothwell 1996,.
20060523,HLH611,Sullivan,1976,J Phycol 12:205-210,J Phycol,12,205,210,marine,benthic,coastal soft bottom,mudflat,.,38.78,-75.16,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,3,300,4,.,.,.,.
20060523,HLH612,Sundback&Snoejs,1991,Bot Mar 34:341-358,Bot Mar,34,341,358,marine,benthic,coastal soft bottom,mudflat,.,58.87,11.15,.,8.85,.,0.2,.,.,.,.,17.5,.,.,.,.,.,field,none,.,1,1,2,2,28,0.1,.,.,.,.
20060523,HLH613,Marcus,1980,Ecology 61:387-399,Ecology,61,387,399,freshwater,benthic,stream,.,Hyalite Creek - Yellostone NP,45.56,-111.07,.,1.142857143,.,1.483870968,2,.,7.8,.,8.8,.,.,.,.,.,field,none,.,1,1,1,21,54,.,.,.,.,.
20060523,HLH614,Miller&&,1992,Hydrobiologia 240:103-119,Hydrobiologia,240,103,119,freshwater,benthic,stream,.,Kuparuk River - alaska,68.55,-149.67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,.,.
20060523,HLH615,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Kallasevi,62,.,.,55,15.64285714,0.193548387,1.129032258,.,.,.,20,.,.,.,.,.,lab,none,.,1,1,2,2,6,.,.,2,.,.
20060523,HLH616,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Kallasevi,62,.,.,48.57142857,16.5,0.161290323,0.870967742,.,.,.,20,.,.,.,.,.,lab,none,.,1,1,2,2,6,.,.,2,.,.
20060523,HLH617,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Kallasevi,62,.,.,48.57142857,12.64285714,0.096774194,0.741935484,.,.,.,20,.,.,.,.,.,lab,none,.,1,1,2,2,6,.,.,2,.,.
20060523,HLH618,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Kallasevi,62,.,.,55,19.85714286,0.064516129,0.677419355,.,.,.,20,.,.,.,.,.,lab,none,.,1,1,2,2,6,.,.,2,.,.
20060523,HLH619,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Juurusvesi,62,.,.,49.28571429,12.28571429,0.064516129,0.774193548,.,.,.,20,.,.,.,.,.,lab,enclosure,3,1,2,2,2,6,.,.,2,.,.
20060523,HLH620,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Juurusvesi,62,.,.,39.28571429,12.92857143,0.064516129,0.612903226,.,.,.,20,.,.,.,.,.,lab,enclosure,3,1,2,2,2,6,.,.,2,.,.
20060523,HLH621,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Juurusvesi,62,.,.,37.14285714,6.714285714,0.064516129,0.612903226,.,.,.,20,.,.,.,.,.,lab,enclosure,3,1,2,2,2,6,.,.,2,.,.
20060523,HLH622,Karjalainen&&,1998,Hydrobiologia 363:309-321,Hydrobiologia,363,309,321,freshwater,pelagic,lake,.,Lake Juurusvesi,62,.,.,43.57142857,11,0.064516129,0.483870968,.,.,.,20,.,.,.,.,.,lab,enclosure,3,1,2,2,2,6,.,.,2,.,.
20060529,HLH623,McIntyre&&,2006,Limnol Oceanogr 51:1514-1523,Limnol Oceanogr,51,1514,1523,freshwater,benthic,lake,.,Lake Tanganyika,-4.91,29.6,.,0.08,.,0.04,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,18,0.01,.,.,.,.
20060529,HLH624,McIntyre&&,2006,Limnol Oceanogr 51:1514-1523,Limnol Oceanogr,51,1514,1523,freshwater,benthic,lake,.,Lake Tanganyika,-4.89,29.58,.,0.08,.,0.04,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,18,0.01,.,.,.,.
20060529,HLH625,McIntyre&&,2006,Limnol Oceanogr 51:1514-1523,Limnol Oceanogr,51,1514,1523,freshwater,benthic,lake,.,Lake Tanganyika,-4.91,29.6,.,0.14,.,0.03,.,.,.,.,.,.,.,.,.,.,field,exclosure,3,1,2,2,2,26,0.01,1.21,.,.,.
20060529,HLH626,Proulx&&,1996,Oikos 76:191-195,Oikos,76,191,195,freshwater,pelagic,lake,.,.,45.98,-74,.,.,25.71428571,6,0.258064516,.,.,.,.,.,.,.,.,.,field,exclosure,.,1,3,1,2,70,50.26496,.,600000,Worm et al. 2002 metaanalysis,.
20060529,HLH627,Liess&Kahlert,2007,Oecologia 152:101-111,Oecologia,152,101,111,freshwater,benthic,lake,.,Lake Erken,59.73,18.72,13,45,.,1,.,.,.,5,20,.,.,.,.,.,lab,enclosure,3,1,2,2,3,.,.,.,1,.,.
20060529,HLH628,Norberg,2000,Oecologia 122:264-272,Oecologia,122,264,272,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,250,17,.,.,.,.,.,lab,enclosure,.,0,2,0,0,21,.,.,.,.,.
20060530,HLH629,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Klondike Creek,49.08,-121.05,785,0.153571429,.,0.062258065,.,.,.,36,12.3,2400,.,.,.,.,field,enclosure,3,1,2,2,3,42,0.35,0.35,.,Data from author,.
20060530,HLH630,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Klondike Creek,49.08,-121.05,785,0.153571429,.,0.062258065,.,.,.,36,12.3,2400,.,.,.,.,field,enclosure,.,1,2,2,3,42,0.07,0.07,.,Data from author,.
20060530,HLH631,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Klondike Creek,49.08,-121.05,785,0.153571429,.,0.062258065,.,.,.,36,12.3,2400,.,.,.,.,field,enclosure,.,1,2,2,3,42,0.105,0.105,.,Data from author,.
20060530,HLH632,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Dipper Creek,49.08,-121.05,385,0.153571429,.,0.062258065,.,.,.,31,9.5,2400,.,.,.,.,field,enclosure,3,1,2,2,3,42,0.35,0.35,.,Data from author,.
20060530,HLH633,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Dipper Creek,49.08,-121.05,385,0.153571429,.,0.062258065,.,.,.,31,9.5,2400,.,.,.,.,field,enclosure,.,1,2,2,3,42,0.07,0.07,.,Data from author,.
20060530,HLH634,Mallory&Richardson,2005,J Anim Ecol 74:1020-1028,J Anim Ecol,74,1020,1028,freshwater,benthic,stream,.,Dipper Creek,49.08,-121.05,385,0.153571429,.,0.062258065,.,.,.,31,9.5,2400,.,.,.,.,field,enclosure,.,1,2,2,3,42,0.105,0.105,.,Data from author,.
20060601,HLH635,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,6.121428571,.,0.05483871,.,.,7.7,.,6.8,.,.,.,.,.,field,none,.,1,1,2,2,22,0.01130976,.,.,Francouer 2001,.
20060601,HLH636,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,4.721428571,.,0.109677419,.,.,7.9,.,6.8,.,.,.,.,.,field,none,.,1,1,2,2,22,0.01130976,.,.,Francouer 2001,.
20060601,HLH637,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,5.6,.,0.119354839,.,.,8.2,.,5.8,.,.,.,.,.,field,none,.,1,1,2,2,22,0.01130976,.,.,Francouer 2001,.
20060601,HLH638,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,6.178571429,.,0,.,.,8,.,6,.,.,.,.,.,field,none,.,1,1,2,2,13,0.01130976,.,.,Francouer 2001,.
20060601,HLH639,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,4.05,.,0.070967742,.,.,8.1,.,7.3,.,.,.,.,.,field,none,.,1,1,2,2,22,0.01130976,.,.,Francouer 2001,.
20060601,HLH640,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,4.157142857,.,0.232258065,.,.,8.2,.,7.5,.,.,.,.,.,field,none,.,1,1,2,2,22,0.01130976,.,.,Francouer 2001,.
20060601,HLH641,Scrimgeour&Chambers,1997,Freshw Biol 38:221-231,Freshw Biol,38,221,231,freshwater,benthic,stream,.,Athabasca River,53.4,-117.55,.,2.885714286,.,0.132258065,.,.,7.9,.,7.3,.,.,.,.,.,field,none,.,1,1,2,2,13,0.01130976,.,.,Francouer 2001,.
20060602,HLH642,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Yellow Belly Lake,44,-114.88,2157,.,6.364285714,0.096774194,0.074193548,.,.,821.7592593,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH643,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Yellow Belly Lake,44,-114.88,2157,0.242857143,4.757142857,0.138709677,0.235483871,.,.,694.4444444,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH644,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Yellow Belly Lake,44,-114.88,2157,0.057142857,5.135714286,0.035483871,0.151612903,.,.,664.3518519,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH645,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Stan Lake,44,-114.88,1985,.,5.785714286,.,0.151612903,.,.,724.537037,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH646,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Stan Lake,44,-114.88,1985,0.042857143,3.421428571,0.019354839,0.087096774,.,.,548.6111111,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH647,Sawatsky&&,2006,J Plankton Res 28:65-86,J Plankton Res,28,65,86,freshwater,pelagic,lake,.,Stan Lake,44,-114.88,1985,0.085714286,3.635714286,0.061290323,0.070967742,.,.,259.2592593,.,.,.,.,.,.,field,removal,3,1,2,2,2,4,.,.,1,.,.
20060602,HLH648,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,535.3571429,.,.,3.548387097,.,.,.,23.875,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH649,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,60,.,.,4.596774194,.,.,.,16.875,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH650,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,44.10714286,.,.,5,.,.,.,13.45,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH651,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,31.96428571,.,.,3.306451613,.,.,.,12.35,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH652,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,295,.,.,5.887096774,.,.,.,6.725,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH653,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,528.9285714,.,.,4.838709677,.,.,.,4.375,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH654,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,543.0357143,.,.,3.467741935,.,.,.,17.35,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH655,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,403.0357143,.,.,4.112903226,.,.,.,22.7,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH656,Bushong&Bachmann,1989,Hydrobiologia 178:1-10,Hydrobiologia,178,1,10,freshwater,benthic,stream,.,central IOWA,42.2,-93.5,.,195.2380952,.,.,5.483870968,.,.,.,20.9,.,.,.,.,.,field,none,.,1,1,3,3,.,0.0125,.,.,Francouer 2001,.
20060602,HLH657,Moss&&,2003,J Appl Ecol 40:782-792,J Appl Ecol,40,782,792,freshwater,pelagic,lake,.,.,53.27,-3.04,.,1.392857143,.,0.080645161,1.35483871,.,7.3,.,.,.,.,.,.,.,lab,enclosure,.,1,3,1,2,.,3.14,3.14,3200,.,.
20060602,HLH658,Moss&&,2003,J Appl Ecol 40:782-792,J Appl Ecol,40,782,792,freshwater,pelagic,lake,.,.,53.27,-3.04,.,1.285714286,.,0.064516129,1.612903226,.,7.3,.,.,.,.,.,.,.,lab,enclosure,.,1,3,1,2,.,3.14,3.14,3200,.,.
20060602,HLH659,Moss&&,2003,J Appl Ecol 40:782-792,J Appl Ecol,40,782,792,freshwater,pelagic,lake,.,.,53.27,-3.04,.,1.321428571,.,0.090322581,1.451612903,.,7.3,.,.,.,.,.,.,.,lab,enclosure,.,1,3,1,2,.,3.14,3.14,3200,.,.
20060602,HLH660,Elwood&&,1981,Ecology 62:146-158,Ecology,62,146,158,freshwater,benthic,stream,.,Walker branch - Tennnessee,.,.,.,2.5,.,0.096774194,.,.,.,.,11,.,.,.,.,.,field,none,.,1,1,1,1,85,.,.,.,Bothwell 1996,.
20060607,HLH661,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Shaw Creek,-37,146,1460,1.428571429,.,0.322580645,.,.,6.7,.,10,1500,.,.,.,.,field,none,.,1,1,3,18,34,0.045,.,.,Francouer 2001,.
20060607,HLH662,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Watchbed Creek,-37,146,1640,0.714285714,.,0.161290323,.,.,6.3,.,14,2500,.,.,.,.,field,none,.,1,1,3,18,33,0.045,.,.,Francouer 2001,.
20060607,HLH663,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Brodribb River,-37,146,250,15.71428571,.,0.161290323,.,.,6.9,.,14,1000,.,.,.,.,field,none,.,1,1,3,18,39,0.045,.,.,Francouer 2001,.
20060607,HLH664,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Shady Creek,-37,146,200,78.57142857,.,0.64516129,.,.,7.1,.,15,1000,.,.,.,.,field,none,.,1,1,3,18,42,0.045,.,.,Francouer 2001,.
20060607,HLH665,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Meriman Creek,-37,146,20,1.428571429,.,0.322580645,.,.,7.7,.,19,550,.,.,.,.,field,none,.,1,1,3,18,42,0.045,.,.,Francouer 2001,.
20060607,HLH666,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Dandenong Creek,-37,146,100,52.14285714,.,2.258064516,.,.,7.6,.,19,900,.,.,.,.,field,none,.,1,1,3,18,40,0.045,.,.,Francouer 2001,.
20060607,HLH667,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Darebin Creek,-37,146,50,87.14285714,.,6.451612903,.,.,8.4,.,22,650,.,.,.,.,field,none,.,1,1,3,18,41,0.045,.,.,Francouer 2001,.
20060607,HLH668,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Shaw Creek,-37,146,1460,1.428571429,.,9.032258065,.,.,6.7,.,10,1500,.,.,.,.,field,none,.,1,1,3,18,39,0.045,.,.,Francouer 2001,.
20060607,HLH669,Chessman&&,1992,Freshw Biol 28:349-361,Freshw Biol,28,349,361,freshwater,benthic,stream,.,Watchbed Creek,-37,146,1640,1.428571429,.,0.161290323,.,.,6.3,.,14,2500,.,.,.,.,field,none,.,1,1,3,18,36,0.045,.,.,Francouer 2001,.
