Chla_Mean,Chla_SE,LRR_Mean,LRR_Var,Trt,Temp,NH4_ug_L,NO3_ug_L,DIN_ug_L,TN_mg_L,SRP_ug_L,TP_ug_L,NO3_SRP_Ratio,Canopy_Quant
6.4,1.8,0.015748357,0.370358806,P,17,5,43,,,1.5,,36,
10.7,4.7,0.382369393,0.253742015,P,,4,52,,,1,,55,
1,0.1,0.356674944,0.091632653,P,,,,,,,,,
1.1,0.2,2.397895273,16.03305785,P,,,,,,,,,
1.2,0.2,1.791759469,4.027777778,P,,,,,,,,,
1.3,0.2,0.080042708,0.273668639,P,,,,,,,,,
1.1,0.6,-0.492476485,0.30986634,P,,,,,,,,,
3.3,0.4,0.318453731,0.099761823,P,,,,,,,,,
3.3,3,0.318453731,1.270890725,P,,,,,,,,,
2,0.4,-0.336472237,0.060408163,P,,,,,,,,,
3.9,0.3,0.619039208,0.151041876,P,,,,,,,,,
1.6,1,0.575364145,0.835069444,P,,,,,,,,,
3.3,0.8,-0.0588405,0.218769513,P,,,,,,,,,
6.2,1.7,0.235314087,0.108918045,P,,,,,,,,,
0.58,0.031622777,-0.033901552,0.008417096,P,25.88888889,,26.826408,,,0.53,,,
0.37,0.047434165,-0.126751706,0.032818574,P,25.77777778,,25.852512,,,0.18,,,
0.5,0.221359436,0.916290732,0.421,P,7.222222222,,7.96824,,,0.02,,,
2.7,0.505964426,0.730887509,0.120323699,P,9.833333333,,10.314444,,,0.02,,,
1.6,0.316227766,0.374693449,0.091955062,P,11.66666667,,3.585708,,,0.98,,,
4.4,0.333333333,-0.044451763,0.02105112,P,25.27777778,,14.077224,,,0.05,,,
7.3,0.664078309,-0.053345981,0.020943902,P,,,34.706112,,,6.75,,,
5.4,0.442718872,0.018692133,0.038761408,P,,,12.704916,,,0.03,,,
1.1,0.758946638,-2.166452919,0.483368127,P,22,,2.523276,,,0.01,,,
6,0.474341649,0.223143551,0.027256944,P,13.72222222,,14.16576,,,0.02,,,
8.5,0.666666667,-0.034685558,0.026834159,P,,,9.119208,,,0.04,,,
3.3,0.695701085,-0.029852963,0.098510188,P,23.05555556,,2.965956,,,0.02,,,
23.5,2.308462692,-0.178769155,0.016381691,P,,,13.2804,,,0.05,,,
2.4,0.537587202,-0.189242,0.164442339,P,,,10.580052,,,0.02,,,
35.4,2.877672671,0.209814697,0.009066544,P,25.55555556,,9.030672,,,0.04,,,
26.9,5.945082001,0.183065328,0.063928892,P,,,9.119208,,,0.03,,,
16.3,1.517893277,-0.179249358,0.021928828,P,24.66666667,,11.863824,,,0.02,,,
24.2,0.866666667,0.382992252,0.010465284,P,21.66666667,,11.598216,,,0.04,,,
32.1,2.133333333,0.012539349,0.010316945,P,25.94444444,,11.863824,,,0.03,,,
25.5,1.865743819,0.056466612,0.01135261,P,,,14.16576,,,0.02,,,
29.2,2.814427118,0.472747115,0.018757426,P,25.55555556,,12.217968,,,0.06,,,
33.4,2.2627417,-0.261903541,0.015633206,P,25.33333333,,6.41886,,,0.02,,,
53.1,4.611166571,0.066171995,0.014810434,P,,,3.718512,,,0.01,,,
72.4,5.344249246,0.48896683,0.009930927,P,21.77777778,,10.580052,,,0.03,,,
56.3,8.287440296,0.120673532,0.040717179,P,23.05555556,,6.684468,,,0.03,,,
3.1,0.2,-0.279584862,0.052347935,P,,,,,,,,,
2.9,0.5,-0.524524468,0.31127587,P,,,,,,,,,
8.8,0.5,-0.449916871,0.018403689,P,,,,,,,,,
7.2,0.8,-0.245122458,0.086187834,P,,,,,,,,,
10.8,1.5,-0.348306694,0.285896984,P,,,,,,,,,
10.2,1.2,-0.658230915,0.11289002,P,,,,,,,,,
20.5,2.7,0.152525984,0.02561128,P,,,,,,,,,
15,2.9,0.425667815,0.131088732,P,,,,,,,,,
2,0.6,1.897119985,0.201111111,P,,,,,,,,,
46.4,3.6,0.015201161,0.027513618,P,,,,,,,,,
19.8,5.6,2.803360381,0.524436282,P,,,,,,,,,
469.8,49.9,3.572090243,0.029876755,P,,,,,,,,,
623.4,141,1.587072003,0.174069059,P,,,,,,,,,
379,84,1.402788483,0.181424819,P,,,,,,,,,
1.3,0.4,0.485507816,0.110299556,P,,,,,,,,,
2,1.3,1.609437912,0.985,P,,,,,,,,,
2.71,0.221359436,0.022388995,0.012145857,P,,40,10,,,10,60,,
5.11,0.379473319,0.277944897,0.020055596,P,,40,20,,,20,70,,
5.83,0.347850543,0.01555779,0.007930562,P,,40,40,,,70,150,,
2.75,0.316227766,0.025784117,0.030069877,P,,60,50,,,80,160,,
2.61,0.266666667,-0.441832752,0.015352916,P,,40,20,,,60,160,,
3.16,0.158113883,0.032157112,0.011154124,P,,40,20,,,80,170,,
3.53,0.411096096,0.0258264,0.032576079,P,,40,90,,,90,180,,
12.65,2.498199352,0.026433257,0.054180391,P,,80,40,,,60,180,,
17.39,1.555634919,-0.27349333,0.030123357,P,,360,320,,,180,270,,
10.96,0.379473319,0.159946029,0.009124776,P,,40,160,,,130,320,,
2.3,0.9,-0.265703166,0.313119093,P,,,,,,,,,
4.9,2.1,1.406913648,0.29478458,P,,,,,,,,,
23.2,9.1,2.402214934,0.337526769,P,,,,,,,,,
13.4,7.4,2.189789599,0.41607881,P,,,,,,,,,
52.7,16.7,3.628143219,0.51368334,P,,,,,,,,,
162.4,62.4,-0.237328186,0.239482857,P,,,,,,,,,
,,,,P,,0.361,14.99,,,12.82,,,28
,,,,P,,0.361,14.99,,,12.82,,,28
,,,,P,,4.68,1.63,,,1.26,,,91
,,,,P,,0.299,1.04,,,0.248,,,63
,,,,P,,5.57,1.77,,,1.5,,,51
,,,,P,,0.66,1.62,,,0.09,,,9
,,,,P,,4.68,1.63,,,1.26,,,91
,,,,P,,0.299,1.04,,,0.248,,,63
,,,,P,,0.66,1.62,,,0.09,,,9
,,,,P,,0.66,1.62,,,0.09,,,9
,,,,P,,0.299,1.04,,,0.248,,,63
,,,,P,,0.66,1.62,,,0.09,,,9
,,,,P,,5.57,1.77,,,1.5,,,51
71.2,1.090022936,1.58447129,0.039649212,P,,,,,,,,,
27,3.866666667,1.727220948,0.029016013,P,,,1682.184,,0.605,20,40,,
9,1.066666667,0.649662069,0.03215438,P,,,1505.112,,0.64,15,60,,
24.9,1.7,0.364161302,0.011195728,P,,,177.072,,1.09,25,160,,
10.6,1.766666667,0.18610228,0.074265381,P,,,10026.702,,4.115,280,340,,
62.2,6.366666667,0.306070909,0.014003024,P,,,7370.622,,3.185,580,590,,
2,0.326598632,-0.048790164,0.100740741,P,,,,,,,,,
10.6,0.816496581,0.656105909,0.025823117,P,,,,,,,,,
2.4,1.838477631,-0.15415068,0.678961168,P,,,,,,,,,
3.5,0.244948974,0.223143551,0.00829932,P,,,,,,,,,
,,,,P,,,,,,,,,
13.8,1.796292478,0.995428052,0.050840438,P,,,,,,,,,
,,,,P,,5.57,1.77,,,1.5,,,51
,,,,P,,4.68,1.63,,,1.26,,,91
,,,,P,,4.68,1.63,,,1.26,,,91
,,,,P,,5.57,1.77,,,1.5,,,51
,,,,P,,19.21,4.12,,,5.04,,,0
,,,,P,,19.21,4.12,,,5.04,,,0
,,,,P,,19.21,4.12,,,5.04,,,0
,,,,P,,19.21,4.12,,,5.04,,,0
,,,,P,,9.03,6.42,,,3.23,,,63
,,,,P,,9.03,6.42,,,3.23,,,63
,,,,P,,9.03,6.42,,,3.23,,,63
,,,,P,,9.03,6.42,,,3.23,,,63
32,2.8,0.166202175,0.022484479,P,,,,,,,,,
50,2.3,-0.050693114,0.003287045,P,,,,,,,,,
,,,,P,,,,,,,,,
,,,,P,,,,,,,,,
,,,,P,,,507,,1.4,16,32,35,
,,,,P,,,1470,,2.1,19,34,88,
,,,,P,,,1114,,1.8,21,39,49,
,,,,P,,,1147,,1.9,31,47,37,
,,,,P,,,304,,1.4,28,50,14,
18,9.3,-0.168335315,0.789680233,P,15,,20,,,,,,
39.2,7.3,1.31730149,0.047740785,P,15,,20,,,,,,
30.7,7.1,1.965647632,0.131365914,P,24,,20,,,,,,
46,16.2,0.995428052,0.139285981,P,23,,60,,,,,,
38.9,16.8,0.438126404,0.22462791,P,,,30,,,,,,
21.7,7,-0.109040373,0.146746614,P,,,20,,,,,,
51.4,14.2,0.795485894,0.086150454,P,14,,40,,,,,,
32.6,7.4,0.269444485,0.060816388,P,20,,20,,,,,,
78.4,10,-0.06660908,0.09357715,P,18,,80,,,,,,
11.4,6.1,0.341749294,0.374110363,P,16,,20,,,,,,
290.3,105.5,0.558324854,0.303142168,P,19,,,,,,,,
38,6.3,0.21007147,0.132900216,P,8.5,18,3410,,,28.5,,186.6,
44,4.3,0.356674944,0.114964686,P,8.5,18,3410,,,28.5,,186.6,
41,1.6,0.286057377,0.106936969,P,8.5,18,3410,,,28.5,,186.6,
162.9,21,-0.085270554,0.020676093,P,8.5,18,3410,,,28.5,,186.6,
170,7.4,-0.042608633,0.005952227,P,8.5,18,3410,,,28.5,,186.6,
177.4,22.6,0,0.020287086,P,8.5,18,3410,,,28.5,,186.6,
81.9,8.7,0.36420365,0.015067853,P,7.5,1.26,1798,,,28.5,,90.8,
57.1,3.5,0.003508776,0.007540851,P,7.5,1.26,1798,,,28.5,,90.8,
43.3,1.7,-0.273142706,0.005325079,P,7.5,1.26,1798,,,28.5,,90.8,
269.6,35,0.641816795,0.02658774,P,7.5,1.26,1798,,,28.5,,90.8,
334.6,8.7,0.857813204,0.010410061,P,7.5,1.26,1798,,,28.5,,90.8,
332.6,15.8,0.851817983,0.011990677,P,7.5,1.26,1798,,,28.5,,90.8,
49.9,1.7,-0.570719105,0.002731777,P,8.5,54,3658,,,107.3,,54.8,
60.9,2.9,-0.371506933,0.003838713,P,8.5,54,3658,,,107.3,,54.8,
72.7,0.01,-0.194398723,0.001571144,P,8.5,54,3658,,,107.3,,54.8,
165.3,12.5,-0.330317304,0.037962065,P,8.5,54,3658,,,107.3,,54.8,
222.8,37.6,-0.031804801,0.060724017,P,8.5,54,3658,,,107.3,,54.8,
158.3,19.5,-0.373587342,0.047417923,P,8.5,54,3658,,,107.3,,54.8,
77.2,5.9,0.175093854,0.006700481,P,8,18,1178,,,28.5,,62,
130.1,4,0.696997782,0.001805011,P,8,18,1178,,,28.5,,62,
219,10.1,0.187816076,0.002612635,P,8,18,1178,,,28.5,,62,
185.5,9.9,1.051749279,0.003708,P,8,18,1178,,,28.5,,62,
215.6,20.1,0.172169185,0.009177196,P,8,18,1178,,,28.5,,62,
180.1,14.2,-0.007743402,0.006702246,P,8,18,1178,,,28.5,,62,
0.85,0.08,-0.40153583,0.017786149,P,5,2.4,27.3,,,1.3,,52.5,
0.21,0.05,-0.133531393,0.141758787,P,10.7,0.8,21,,,0.8,,64.4,
0.51,0.11,0.103184236,0.050773877,P,2.3,1.5,28.9,,,0.8,,89.6,
0.59,0.09,0.052185753,0.043677339,P,9.9,4.1,13,,,2.1,,18.4,
0.75,0.11,0.027028672,0.058290995,P,2.6,1.6,16,,,1.5,,25.8,
0.83,0.08,-0.124454174,0.018457217,P,2.9,2.3,10.9,,,1.1,,27.6,
1.67,0.2,0,0.024705081,P,2.7,3.3,12.9,,,2.7,,48.2,
2.37,0.28,-0.100284363,0.025379123,P,8,3.2,10.9,,,2.7,,11.6,
1.56,0.2,0.045909701,0.04458844,P,,,,,,,,,
1.11,0.26,-0.6886325,0.063055517,P,3.5,1.7,21.8,,,1.9,,27.3,
0.73,0.05,-0.636794244,0.005531471,P,9.2,2.7,25.2,,,1.6,,38.5,
4.56,0.04,0.230848598,0.00069506,P,1.1,2.7,6.7,,,3,,7,
3.6,0.47,0.405465108,0.023989198,P,6.8,2.3,4.7,,,1.3,,11.8,
1.65,0.2,0.143100844,0.015914932,P,,,,,,,,,
0.67,0.11,-0.390427231,0.028587265,P,8.8,2.8,12.1,,,1.1,,30,
2.25,0.53,0.040821995,0.07111142,P,8.5,2.6,13.8,,,1.3,,27.8,
2.08,0.04,-0.314951101,0.012201155,P,3.1,2.4,90,,,1.9,,108.7,
3.35,0.38,-0.131290077,0.143373299,P,6.2,0.9,37.7,,,2,,43.8,
1.38,0.08,-0.24323031,0.032415391,P,16.9,1.4,2.2,,,1.7,,4.6,
2.72,0.23,-0.304994578,0.038179638,P,4.2,1.2,254.2,,,4,,143.1,
1.81,0.2,0.187861737,0.014387417,P,9.6,2.5,4.1,,,3.1,,4.7,
2.19,0.3,0.352119127,0.051823098,P,,,,,,,,,
4.31,0.08,-0.345710178,0.003280781,P,9,1.1,23.9,,,3.7,,42.1,
19.83,2.02,0.351716434,0.010970685,P,8.1,1.7,12.2,,,1.5,,21.2,
4.29,0.32,-0.095522067,0.015061967,P,9.8,1.5,10.1,,,2.2,,11.9,
11.62,0.58,-0.163937888,0.017372194,P,11.5,2,125.3,,,5,,56.9,
2.48,0.41,0.309422059,0.047739719,P,4.4,11.1,188.3,,,1.1,,420.3,
5.51,0.42,-0.684946679,0.01064515,P,10,0.7,5.4,,,0.9,,15.6,
6.85,0.75,0.41132164,0.020143454,P,12.1,2.5,2.7,,,1.6,,7.1,
3.07,0.5,0.556363753,0.033789168,P,11.7,0.2,10.9,,,1,,25.8,
9.07,1.01,1.168235379,0.030558226,P,18.9,2.9,10.7,,,0.9,,35.4,
10.35,1.28,1.01523068,0.025563084,P,,,,,,,,,
20.46,1.57,-0.00097704,0.058554939,P,8.5,1.5,99.8,,,1.6,,144.6,
12.69,0.55,0.937394442,0.00482977,P,10.6,1.1,3.2,,,1.4,,6.7,
9.56,0.29,-0.113590157,0.001704823,P,21,3.6,249.2,,,1.4,,399.8,
10.56,0.9,0.249287264,0.010253372,P,7.5,3,22.6,,,1.1,,51.4,
9.73,0.66,0.118811313,0.066523741,P,17.1,6.4,212.1,,,1.9,,261.5,
19.63,2.41,1.39602057,0.048608492,P,9.2,0.9,10.8,,,1.8,,34,
27.69,1.03,0.462304919,0.004804297,P,13.4,1.8,9.9,,,0.8,,32.2,
9.06,1.8,-0.356454169,0.044417499,P,,,,,,,,,
53.88,1.63,0.25793829,0.001788175,P,13.3,9.7,367.5,,,3.8,,222.7,
41.07,7.1,1.350657444,0.046223803,P,12,2.2,13.4,,,2.7,,13,
6.34,0.69,0.448161887,0.029622358,P,11.8,0.7,10.4,,,2.7,,9.1,
4.8,0.2,0.287682072,0.008680556,P,,41.7312,5311.92,,,2.2,5.8,,0
10.8,0.1,0.571257363,0.001160714,P,,41.7312,5311.92,,,2.2,5.8,,0
,,,,P,,41.7312,5311.92,,,2.2,5.8,,0
7.1,0.3,0.237328186,0.004655258,P,,41.7312,5311.92,,,2.2,5.8,,0
,,,,P,,41.7312,5311.92,,,2.2,5.8,,0
,,,,P,,41.7312,5311.92,,,2.2,5.8,,0
14.6,1,1.013314708,0.01750726,P,,41.7312,5311.92,,,2.2,5.8,,0
,,,,P,,41.7312,5311.92,,,2.2,5.8,,0
0.46,0.18,1.526056303,0.243119093,P,,20,200,,,1,2,,13
26.8,1.71464282,0.795196435,0.004651134,P,19.2,,,,,,,161,
33.5,1.918766965,0.300701786,0.00459218,P,19.2,,,,,,,161,
4.8,0.3,0.315852949,0.12145727,P,16.5,,5.7,,0.28,0.5,13.7,,
18.5,1.1,0.801515217,0.008761149,P,17.5,,5.1,,0.37,0.5,24.2,,
25.2,2.9,0.140357358,0.043351056,P,16.1,,299.5,,0.72,2.2,40.1,,
77.6,6.7,-0.59221556,0.035510284,P,16,,4460.5,,6.52,1720.5,2402.5,,
5.4,0.6,-0.781700578,0.116051511,P,,35,43,,,1,11,,90
4.2,0.4,-0.750966751,0.037475799,P,,35,43,,,1,11,,0
6.8,1.7,-0.234839591,0.069125203,P,,35,43,,,1,11,,50
,,,,P,,,,,,,,,0
,,,,P,,,,,,,,,83
,,,,P,,,,,,,,,0
,,,,P,,,,,,,,,0
,,,,P,,,,,,,,,3
,,,,P,,,,,,,,,83
,,,,P,,,,,,,,,83
,,,,P,,,,,,,,,83
15.1,14.9,0.740613718,1.084796476,P,0.5,,200,,,200,,,
6.2,2.1,0.255933374,0.677224246,P,29.9,,200,,,200,,,
6.1,1.5,-1.146621508,0.122967616,P,6.6,,300,,,100,,,
43.7,13.2,0.056485602,0.097243375,P,12.2,,100,,,100,,,
0.32,0.01259,-0.247836164,0.007990929,P,,,,,,,,,
0.39,0.02739,0.296265816,0.029139429,P,,,,,,,,,
18.4,0.9,-0.032088315,0.005162569,P,,10.5,9.3,,,4.5,,,
,,,,P,19.8,17,270,,,20,,32.3,
,,,,P,19.8,17,270,,,20,,32.3,
,,,,P,14.2,16,189,,,20,,22.9,
,,,,P,14.2,16,189,,,20,,22.9,
,,,,P,21.4,22,600,,,46,,84.4,
,,,,P,16.6,14,144,,,4,,95.3,
,,,,P,21.4,22,600,,,46,,84.4,
,,,,P,19.8,19,140,,,8,,50.3,
,,,,P,16.6,14,144,,,4,,95.3,
,,,,P,19.8,19,140,,,8,,50.3,
7.9,2.719558788,0.843087328,0.172572394,P,,,827.1,,,14.2,30.4,,60
10.6,1.960612149,-0.037041272,0.047434604,P,,,1086.8,,,22.7,37.8,,
6.1,1.328156617,-0.048009219,0.167035517,P,,,788.2,,,11.4,42.3,,10
9.5,2.087103256,-0.266404674,0.113302348,P,,13.6,711.2,,,24.6,64.3,,60
13.9,1.296533841,-0.236010062,0.023628064,P,,18.5,250.3,,,24,65.7,,10
9.1,1.328156617,0.321204764,0.026467064,P,,9.5,926.9,,,34.2,71.7,,
2.4,1.1,0.470003629,4.210069444,P,,,,,,,,,
5.9,1.7,1.369487243,4.08302212,P,,,,,,,,,
17.3,2.2,0.642432088,0.091645583,P,,,,,,,,,
12.5,3.5,0.579818495,0.404930612,P,,,,,,,,,
5.8,3,0.422856851,1.021693769,P,,,,,,,,,
11.5,2.1,0.234072622,0.108819912,P,,,,,,,,,
35.7,4,1.62924054,0.339084653,P,,,,,,,,,
17.5,10.9,-0.40355853,0.408987091,P,,,,,,,,,
21.4,8.6,0.468136215,0.419017199,P,,,,,,,,,
19.6,6.3,0.047006042,0.16122476,P,,,,,,,,,
43.7,9.8,0.511588691,0.071326955,P,,,,,,,,,
36.1,12.1,0.991038158,0.369864048,P,,,,,,,,,
53.7,7.1,2.648411935,0.771636199,P,,,,,,,,,
30.6,10.1,0.492476485,0.166851575,P,,,,,,,,,
57.2,21.4,0.290015796,0.924105247,P,,,,,,,,,
58.1,15.2,0.305627561,0.852579003,P,,,,,,,,,
52.4,11.3,0.789221011,0.593358464,P,,,,,,,,,
34.4,19.6,0.368370984,0.871488974,P,,,,,,,,,
2.6,0.252982213,-0.175890666,0.019873283,P,,16.6,301.1,,,68.7,116.7,,
3.8,0.442718872,-0.233614851,0.02611681,P,,15.7,252.4,,,60.7,119.8,,60
1.8,0.063245553,0,0.002469136,P,,34.5,574.2,,,72.1,127.9,,
18.9,1.612761607,-0.095791065,0.012172333,P,,25.8,226.7,,,41.9,127.9,,10
8.1,2.2,-0.200670695,0.086114922,P,23,15.45432,77.469,,,9.506286415,,21.1,
15.8,3.9,-0.41804389,0.077611764,P,12.4,5.280226,82.78116,,,10.11959522,,15.3,
6.2,0.9,-0.626455806,0.02709142,P,15.5,3.86358,10.18164,,,10.11959522,,3.6,
9.5,2.9,0.010582109,0.122157981,P,14.3,5.537798,240.81792,,,11.03955842,,36.1,
4.2,0.4,-0.619039208,0.08862322,P,7.2,6.052942,18.59256,,,24.53235204,,2.5,
64.2,9.6,0.276324181,0.080078367,P,13.1,2.833292,262.06656,,,39.86507206,,10.5,
12.6,1.2,-0.496436886,0.074626084,P,23,7.72716,39.8412,,,42.93161607,,2.4,
2.3,0.3,-0.735706795,0.069530594,P,9.8,3.606008,60.20448,,,5.519779209,,20.2,
4.4,0.01,0.606135804,0.062501033,P,7.2,4.249938,10.18164,,,8.892977614,,4.3,
0.9,0.2,-1.134979933,0.152699043,P,22,4.249938,739.2756,,,43.85157927,,26.4,
10.3,0.664078309,0.21588838,0.008859998,P,,49.3,403.1,,,52.3,130.1,,10
3.9,0.09486833,0,0.002235371,P,,36.2,332.1,,,94.1,141.4,,60
19.7,1.328156617,0.02051354,0.008840755,P,,,,,,,,,
58.4,3.4,1.549619417,0.005356824,P,,5,120,,,,7,39,6
28.1,3.95,0.445397818,0.066704199,P,,9,110,,,,9,29,3
3.3,1.25,0.405465108,0.168790174,P,,10,2,,,,9,3,6
10.2,0.95,-0.678332095,0.022343764,P,,12,18,,,,12,6,6
229.2,38.75,2.831905299,0.070078619,P,,40,110,,,,13,26,12
125.8,36.55,-0.12605118,0.096595654,P,,17,90,,,,14,17,3
2.9,0.55,-0.243622083,0.150103489,P,,10,2,,,,14,2,24
5.8,1.3,-0.230016431,0.060793263,P,,6,3,,,,16,1,13
78.9,5.5,1.787964398,0.023454315,P,,21,89,,,,24,10,4
8,1.05,0.133531393,0.076206154,P,,20,3,,,,28,2,13
88.8,11.2,-0.194818222,0.015907802,P,,20,1360,,,,62,49,7
69.7,5.6,-0.29161979,0.006455215,P,,37,1610,,,,100,36,7
,,,,P,,250.3,632.1,,,19.3,,,
,,,,P,,32.1,160.4,,,12.8,,,
,,,,P,,19.3,179.7,,,9.6,,,
,,,,P,,70.6,301.6,,,9.6,,,
1.4,0.1,0.441832752,0.005122617,P,19.2,16.7,369.9,390,,12.7,,72.4,
,,,,P,19.2,16.7,369.9,390,,12.7,,72.4,
6,3.4,-1.257513571,0.404689647,P,19.2,16.7,369.9,390,,12.7,,72.4,
4.3,2.4,-0.067441281,0.319081177,P,13.5,8.4,228.6,238.8,,22.9,,23.6,
7.9,2.2,-0.51335407,0.209783079,P,13.5,8.4,228.6,238.8,,22.9,,23.6,
,,,,P,13.5,8.4,228.6,238.8,,22.9,,23.6,
,,,,P,12.1,4.1,133.9,140.3,,16.6,,20.8,
,,,,P,19.8,20.5,791.3,817,,15.4,,123.9,
,,,,P,18.8,9.3,397.6,418.3,,14,,72.7,
7.3,3.7,0.576887374,0.305081832,P,18.8,9.3,397.6,418.3,,14,,72.7,
7.3,1,-0.686274301,0.102665366,P,12.1,4.1,133.9,140.3,,16.6,,20.8,
20.9,5.8,-0.233614851,0.091705267,P,18.2,9.6,533.3,547.8,,38,,36,
,,,,P,19.2,16.7,369.9,390,,12.7,,72.4,
,,,,P,13.5,8.4,228.6,238.8,,22.9,,23.6,
4.4,1.8,-0.506269807,0.371708909,P,19.8,20.5,791.3,817,,15.4,,123.9,
,,,,P,18.2,9.6,533.3,547.8,,38,,36,
10.5,1.4,-0.550046337,0.099410431,P,19.8,20.5,791.3,817,,15.4,,123.9,
,,,,P,19.8,20.5,791.3,817,,15.4,,123.9,
2.8,0.7,-0.101782694,0.071865245,P,,,,,,,,,
4.2,0.8,-0.287682072,0.056689342,P,,,,,,,,,
4,0.4,-0.048790164,0.019070295,P,,,,,,,,,
,,,,P,10,,,,,,,,
12.9,1.8,0.080688911,0.025189919,P,,,,,,,,,
,,,,P,9.5,,,,,,,,
36,5.3,0.156004248,0.027746233,P,,,,,,,,,
,,,,P,9.5,,,,,,,,
,,,,P,9,,,,,,,,
,,,,P,9,,,,,,,,
,,,,P,9,,,,,,,,
51.8,6.9,0.769336319,0.021146252,P,,,,,,,,,
1.5,0.2,0.223143551,0.045555556,P,9.5,,,,,,,,
,,,,P,5,,,,,,,,
,,,,P,5,,,,,,,,
8.3,1.5,0.634650974,0.051255805,P,9.5,,,,,,,,
,,,,P,5,,,,,,,,
,,,,P,8.5,,,,,,,,
,,,,P,8.5,,,,,,,,
,,,,P,11,,,,,,,,
,,,,P,9,,,,,,,,
,,,,P,13,,,,,,,,
,,,,P,5,,,,,,,,
,,,,P,9.5,,,,,,,,
,,,,P,8,,,,,,,,
,,,,P,11,,,,,,,,
,,,,P,8.5,,,,,,,,
,,,,P,9.5,,,,,,,,
,,,,P,8,,,,,,,,
,,,,P,9,,,,,,,,
,,,,P,9.5,,885.32,,,3.1,,,
,,,,P,11,,442.66,,,3.1,,,
,,,,P,12.5,,442.66,,,3.1,,,
,,,,P,15,,9295.86,,,34,,,
,,,,P,15,,1770.64,,,3.1,,,
,,,,P,15,,442.66,,,3.1,,,
,,,,P,13.5,,885.32,,,3.1,,,
3.04,0.22,0.287682072,0.024935557,P,16.1,5.1,12,,,5.1,,7.7,
4.1,0.09,0.135624173,0.002736779,P,18.6,15.3,17.3,,,8.3,,8.7,
3.71,0.02,0.090201955,0.001282096,P,17.9,8,2.9,,,3.1,,4,
3.61,0.09,0.123686856,0.000975312,P,13.7,8,9.5,,,5.9,,10.2,
4.11,0.05,0.105090209,0.000505924,P,17.5,8.3,15.5,,,8.3,,7.1,
4.03,0.06,0.037931222,0.000460795,P,16.9,8.6,14.7,,,6.6,,7.3,
3.47,0.11,0.023324673,0.001144134,P,19,16.4,16.4,,,11.7,,5.7,
3.46,0.07,0.197464537,0.001202795,P,17.4,2.2,23.9,,,10.4,,22.3,
4.08,0.18,0.215209424,0.00641787,P,16.1,2.1,7.8,,,2.1,,3.2,
2.33,0.08,0.209291439,0.013524555,P,9.8,17.1,9,,,5.1,,11.1,
3.83,0.1,0.067502003,0.001181075,P,18.7,15.4,13.6,,,6.9,,8.7,
3.8,0.08,0.099529595,0.001465725,P,18.2,1.9,8.6,,,5.3,,5.3,
2.22,0.26,0.150403954,0.017033214,P,13,12.4,8.8,,,2.1,,10,
3.5,0.09,0.118140242,0.001912245,P,18.2,2.6,9.8,,,7.4,,4,
3.2,0.14,-0.015504187,0.003769684,P,16,6.1,11.5,,,7.7,,7.2,
2.58,0.1,-0.011560822,0.003616199,P,13.9,11.5,12.6,,,3.8,,13.4,
3.17,0.28,0.153099708,0.012681282,P,0,14.4,11,,,5.3,,10.3,
2.96,0.07,0.133531393,0.003078601,P,10.3,9,10,,,3,,8.1,
3.3,0.16,0.049699669,0.004947235,P,17,9.3,15.3,,,8.4,,8,
2.28,0.1,-0.123613956,0.007932923,P,11.1,11.1,5.1,,,3.5,,10.1,
3.5,0.21,0.157489581,0.008532831,P,17,12.3,10,,,8.7,,4.8,
2.67,0.13,0.106609735,0.010026882,P,4,13.1,8.5,,,4.5,,8.9,
3.38,0.19,0.354985754,0.006649373,P,4.2,15.4,,,,5.1,,12.8,
3.03,0.38,0.320105259,0.016740702,P,5,8.4,8.4,,,3.5,,8.9,
3.16,0.17,0.291910409,0.021279689,P,0,13.6,16.9,,,5.9,,11.5,
3.07,0.21,0.04326798,0.014408837,P,10.5,2.8,7.2,,,6.1,,3.7,
3.31,0.23,0.149629195,0.015182316,P,2.7,10.6,14.6,,,4.4,,14.7,
2.25,0.06,-0.218689201,0.002254478,P,16.2,5.1,15.1,,,10.1,,6.9,
3.35,0.28,0.193729666,0.011239274,P,10.1,10.6,7.7,,,1.8,,13.9,
3.63,0.08,0.167555087,0.002278821,P,17.5,6,19.6,,,8,,3.9,
